Date,Count,Symbol,ATRP,ROC20_Rank,ROC20_Value,ROC65_Rank,ROC65_Value,ROC130_Rank,ROC130_Value
20190927,14,ACAD,6.89,,,13,45.72,39,40.92
20190927,15,CPRX,8.11,,,14,45.18,52,31.09
20190927,16,VC,4.89,,,15,44.22,,
20190927,17,OPCH,4.69,,,16,42.79,18,72.11
20190927,18,PODD,3.52,,,17,42.13,21,67.48
20190927,19,CDLX,5.67,,,18,41.89,7,117.59
20190927,20,CROX,3.74,,,19,41.03,,
20190927,21,COOP,4.62,,,20,40.89,,
20190927,22,FDP,3.51,,,21,40.53,40,40.69
20190927,23,CORT,3.52,,,22,39.52,55,30.53
20190927,24,DCPH,4.47,,,23,39.34,45,35.96
20190927,25,SYNA,3.67,,,24,39.07,,
20190927,26,CONN,4.85,,,25,38.48,,
20190927,27,EGO,6.38,,,26,38.25,19,70.56
20190927,28,SEDG,6.04,,,27,37.67,5,121.12
20190927,29,SAH,3.77,,,28,35.6,4,123.56
20190927,30,APPN,5.08,,,29,34.66,49,33.19
20190927,31,LPSN,3.66,,,30,34.19,,
20190927,32,LSCC,5.51,,,31,34.14,33,49.39
20190927,33,APPS,6.41,,,32,33.76,15,73.89
20190927,34,BLDP,4.51,,,33,33.16,22,64.82
20190927,35,ENPH,8.63,,,34,32.58,2,142.22
20190927,36,CVM,6.62,,,,,1,196.05
20190927,37,GTHX,7.25,,,,,3,135.9
20190927,38,IOVA,4.98,,,,,10,88.38
20190927,39,SPWR,6.76,,,,,11,86.57
20190927,40,ADNT,6.27,,,,,12,82.58
20190927,41,ZYME,4.97,,,,,14,75.46
20190927,42,ELF,3.96,,,,,16,73.19
20190927,43,PI,4.76,,,,,17,72.69
20190927,44,AXSM,6.26,,,,,20,69.92
20190927,45,NTRA,4.65,,,,,23,63.36
20190927,46,STNG,4.59,,,,,24,56.66
20190927,47,NVCR,4.52,,,,,25,56.12
20190927,48,ROKU,7.26,,,,,26,56.06
20190927,49,SKY,3.86,,,,,27,55.63
20190927,50,PAGS,4.64,,,,,28,54.58
20190927,51,SHOP,5.13,,,,,29,53.77
20190927,52,CSTM,3.71,,,,,30,53.13
20190927,53,SBLK,3.92,,,,,31,52.58
20190927,54,ARWR,5.66,,,,,32,51.72
20190927,55,SNAP,4.26,,,,,34,49.3
20190927,56,NG,4.44,,,,,35,46.53
20190927,57,CHRS,5.3,,,,,36,43.02
20190927,58,DQ,4.89,,,,,37,41.65
20190927,59,PAYS,8.44,,,,,38,41.4
20190927,60,AG,4.93,,,,,41,39.77
20190927,61,SONO,3.89,,,,,42,37.16
20190927,62,UCTT,4.57,,,,,43,36.44
20190927,63,MKTX,3.88,,,,,44,36.24
20190927,64,QD,4.49,,,,,46,33.6
20190927,65,ZUMZ,3.85,,,,,47,33.54
20190927,66,AU,4.35,,,,,51,31.93
20190927,67,RPAY,3.8,,,,,53,30.75
20190927,68,NSSC,5.77,,,,,56,30.37
20190927,69,IMXI,4.57,,,,,57,30.31
20190927,70,RGEN,3.96,,,,,58,30.11
20191004,1,ACAD,6.83,1,60.34,11,40.35,44,42.12
20191004,2,OMI,7.6,,,1,94.82,37,46.83
20191004,3,INFN,5,,,2,78.74,,
20191004,4,ALLK,5.66,,,3,77.86,8,90.99
20191004,5,WW,5.08,,,4,74.78,11,81.29
20191004,6,PDD,4.17,,,5,66,52,34.48
20191004,7,DCPH,5.13,,,6,48.25,36,48.13
20191004,8,EVER,7.13,,,7,46.42,1,166.67
20191004,9,VC,4.45,,,8,44.04,,
20191004,10,RNG,4.33,,,9,40.59,35,51.48
20191004,11,MTSI,4.03,,,10,40.57,,
20191004,12,CONN,4.36,,,12,37.79,,
20191004,13,SBSW,4.75,,,13,37.37,33,54
20191004,14,SEDG,5.65,,,14,37.24,4,126.91
20191004,15,SYNA,3.69,,,15,35.86,,
20191004,16,APPN,4.75,,,16,33.39,43,42.14
20191004,17,COOP,4.26,,,17,33.25,,
20191004,18,NTRA,5.15,,,18,32.8,13,72.02
20191004,19,CRK,8.72,,,19,32.2,,
20191004,20,GOGO,7.04,,,20,31.67,,
20191004,21,CORT,3.7,,,21,30.78,,
20191004,22,CVM,6.86,,,,,2,157.63
20191004,23,ENPH,7.63,,,,,3,153.95
20191004,24,IOVA,5.47,,,,,5,103.58
20191004,25,CDLX,5.68,,,,,6,102.18
20191004,26,SAH,4.21,,,,,7,95.07
20191004,27,APPS,6.61,,,,,9,84.57
20191004,28,PI,4.61,,,,,10,82.7
20191004,29,KPTI,6.67,,,,,12,79.79
20191004,30,CTLP,14.41,,,,,14,71.08
20191004,31,ELF,3.95,,,,,15,70.28
20191004,32,EGO,5.96,,,,,16,69.98
20191004,33,STNG,4.76,,,,,17,69.61
20191004,34,ARWR,5.56,,,,,18,66.76
20191004,35,GSHD,6.24,,,,,19,65.78
20191004,36,ROKU,7.39,,,,,20,65.51
20191004,37,SPWR,6.85,,,,,21,62.21
20191004,38,LSCC,5.69,,,,,22,61.86
20191004,39,NVCR,4.22,,,,,23,59.33
20191004,40,OPCH,5.11,,,,,24,58.75
20191004,41,SHOP,5.27,,,,,25,58.37
20191004,42,ZYME,5.16,,,,,26,58.16
20191004,43,SKY,3.93,,,,,27,57.74
20191004,44,CSTM,4.11,,,,,28,57.64
20191004,45,NG,4.63,,,,,29,55.88
20191004,46,PAGS,5.08,,,,,30,54.64
20191004,47,DHT,3.65,,,,,31,54.26
20191004,48,AU,4.5,,,,,32,54.05
20191004,49,CHRS,6.31,,,,,34,53.89
20191004,50,AG,4.83,,,,,38,46.81
20191004,51,PAYS,7.84,,,,,39,45.28
20191004,52,FTDR,3.56,,,,,40,43.81
20191004,53,GFI,4.98,,,,,41,42.63
20191004,54,UCTT,4.5,,,,,42,42.42
20191004,55,SGH,5.16,,,,,45,42.08
20191004,56,MKTX,4.14,,,,,46,40.99
20191004,57,OKTA,5.45,,,,,47,40.86
20191004,58,AUDC,4.88,,,,,48,37.72
20191004,59,DQ,4.9,,,,,49,37.37
20191004,60,QD,4.29,,,,,50,35.57
20191004,61,DXCM,3.84,,,,,51,34.62
20191004,62,SE,4.11,,,,,53,31.8
20191004,63,SNAP,4.77,,,,,54,31.76
20191004,64,MTCH,4.54,,,,,55,31.5
20191011,1,ASUR,5.21,1,30.42,,,41,37.34
20191011,2,OMI,6.42,,,1,98.43,21,58.65
20191011,3,INFN,4.15,,,2,89.12,,
20191011,4,ALLK,5.57,,,3,88.95,23,54.97
20191011,5,PDD,4.17,,,4,69.91,25,52.13
20191011,6,VC,4.27,,,5,51.58,,
20191011,7,WW,4.81,,,6,50.82,12,69.76
20191011,8,DCPH,4.78,,,7,48.99,46,33.69
20191011,9,ACAD,5.47,,,8,48.7,36,44.1
20191011,10,SEDG,4.76,,,9,46.4,3,118.44
20191011,11,NTRA,5.28,,,10,43.75,9,74.98
20191011,12,CONN,4.04,,,11,42.66,,
20191011,13,RNG,4,,,12,41.73,16,63.08
20191011,14,FRO,4.28,,,13,40.94,15,66.38
20191011,15,MTSI,3.71,,,14,40.09,,
20191011,16,OPCH,4.78,,,15,34.06,11,70.81
20191011,17,KPTI,6.48,,,16,34.03,6,83.45
20191011,18,INSW,4.23,,,17,32.6,31,47.94
20191011,19,COOP,3.76,,,18,32.59,,
20191011,20,SBSW,4.19,,,19,32.28,42,36.3
20191011,21,CDLX,5.02,,,20,32.21,2,119.86
20191011,22,APPN,4.23,,,21,31.25,24,53.79
20191011,23,ENPH,6.73,,,,,1,146.75
20191011,24,ROKU,6.8,,,,,4,91.8
20191011,25,SAH,3.81,,,,,5,91.63
20191011,26,APPS,5.83,,,,,7,79.83
20191011,27,STNG,4.68,,,,,8,78.15
20191011,28,ZYME,5.12,,,,,10,71.51
20191011,29,SHOP,4.8,,,,,13,67.5
20191011,30,NVCR,3.78,,,,,14,66.44
20191011,31,ARWR,4.84,,,,,17,62.91
20191011,32,GSHD,5.61,,,,,18,62.24
20191011,33,EGO,4.98,,,,,19,61.35
20191011,34,DHT,4.29,,,,,20,61.34
20191011,35,PAGS,4.24,,,,,22,57.35
20191011,36,BLDP,4.68,,,,,26,51.34
20191011,37,CVM,7.04,,,,,27,50.18
20191011,38,LSCC,4.62,,,,,28,49.77
20191011,39,CSTM,3.73,,,,,29,49.5
20191011,40,CTLP,14.62,,,,,30,48.89
20191011,41,AU,4.01,,,,,32,46.67
20191011,42,NG,4.37,,,,,33,46.39
20191011,43,IOVA,5.22,,,,,34,44.54
20191011,44,ELF,3.83,,,,,35,44.4
20191011,45,PAYS,6.82,,,,,37,43.47
20191011,46,AG,4.27,,,,,38,42.95
20191011,47,GFI,4.25,,,,,39,42.23
20191011,48,ADNT,5.84,,,,,40,41.08
20191011,49,MTCH,4.33,,,,,43,34.95
20191011,50,SPWR,7.25,,,,,44,34.64
20191011,51,OKTA,4.72,,,,,45,33.87
20191011,52,DXCM,3.53,,,,,47,32.88
20191018,1,TNK,7.17,1,66.93,4,66.93,6,100
20191018,2,HOV,9.64,2,66.21,1,284.81,8,98.08
20191018,3,CTLP,11.56,3,41.48,,,36,42.63
20191018,4,OMI,6.42,,,2,170.45,13,89.39
20191018,5,ALLK,5.21,,,3,128.55,11,92.14
20191018,6,DCPH,4.65,,,5,65.76,29,49.09
20191018,7,PDD,3.84,,,6,65.33,25,53.9
20191018,8,INFN,3.97,,,7,59.71,,
20191018,9,ACAD,4.44,,,8,52.77,24,55.57
20191018,10,VC,4.05,,,9,52.01,,
20191018,11,NTRA,5.54,,,10,46.26,12,89.99
20191018,12,INSW,4.3,,,11,43.76,,
20191018,13,CSTM,3.66,,,12,40.85,21,61.27
20191018,14,GOGO,5.37,,,13,39.86,38,38.86
20191018,15,WW,4.74,,,14,39.8,7,99.04
20191018,16,FRO,4.26,,,15,38.16,41,35.02
20191018,17,CDLX,5.04,,,16,36.39,2,146.09
20191018,18,SEDG,4.16,,,17,35.97,5,107.78
20191018,19,CONN,3.75,,,18,35.79,,
20191018,20,RNG,4.38,,,19,30.95,26,52.91
20191018,21,SBSW,3.97,,,20,30.38,15,79.02
20191018,22,ENPH,6.22,,,,,1,149.24
20191018,23,ROKU,5.99,,,,,3,129.98
20191018,24,KPTI,5.82,,,,,4,108.17
20191018,25,ZYME,5.13,,,,,9,97.47
20191018,26,ARWR,4.93,,,,,10,96.23
20191018,27,APPS,5.62,,,,,14,87.97
20191018,28,SAH,3.85,,,,,16,77.25
20191018,29,EGO,4.91,,,,,17,74.72
20191018,30,IOVA,5.28,,,,,18,68.27
20191018,31,NVCR,3.7,,,,,19,64.1
20191018,32,AG,4.26,,,,,20,63.32
20191018,33,AU,3.75,,,,,22,60.43
20191018,34,AXSM,10.49,,,,,23,56.32
20191018,35,ELF,3.61,,,,,27,51.28
20191018,36,NG,4.03,,,,,28,50.81
20191018,37,LSCC,4.11,,,,,30,46.67
20191018,38,GFI,3.99,,,,,31,46.46
20191018,39,SHOP,4.85,,,,,32,46.32
20191018,40,STNG,4.43,,,,,33,44.87
20191018,41,PAYS,6.46,,,,,34,43.47
20191018,42,APLS,5.79,,,,,35,43.16
20191018,43,DHT,4.32,,,,,37,42.09
20191018,44,CVM,6.42,,,,,39,36.76
20191018,45,PAGS,4.69,,,,,40,36.46
20191018,46,DXCM,3.77,,,,,42,33.12
20191018,47,ASUR,5.54,,,,,43,30.7
20191018,48,CHRS,6.49,,,,,44,30.38
20191018,49,MTSI,3.61,,,,,45,30.28
20191025,1,TNK,8.62,1,69.77,7,75.2,12,104.67
20191025,2,HOV,9,2,54.61,1,307.44,15,88.24
20191025,3,KOD,8.76,3,52.13,6,77.76,1,199.16
20191025,4,PETS,4.67,4,44.84,10,59.91,,
20191025,5,INSW,4.66,5,37.62,11,52.08,46,35.22
20191025,6,ASUR,5.05,6,36.72,,,49,30.96
20191025,7,ROKU,5.6,7,34.09,,,5,129.79
20191025,8,OMI,5.83,,,2,179.46,9,112.06
20191025,9,ALLK,5.22,,,3,109.61,18,86.71
20191025,10,PDD,3.75,,,4,89.87,24,70.17
20191025,11,ACAD,3.88,,,5,83.17,22,75.15
20191025,12,DCPH,4.34,,,8,69.61,34,49.01
20191025,13,WW,4.49,,,9,64.53,11,104.72
20191025,14,GOGO,4.81,,,12,51.69,,
20191025,15,INFN,3.58,,,13,48.77,,
20191025,16,SEDG,4.04,,,14,47.75,7,115.74
20191025,17,VIPS,3.87,,,15,45.74,37,47.81
20191025,18,NTRA,5.78,,,16,45.57,8,113.02
20191025,19,BLDP,4.36,,,17,41.2,25,69.86
20191025,20,APPS,4.95,,,18,37.98,13,102.52
20191025,21,SBSW,4.18,,,19,36.66,21,75.37
20191025,22,VC,4.83,,,20,36.4,,
20191025,23,ARWR,5.32,,,21,33.9,10,108.04
20191025,24,CDLX,4.49,,,22,33.64,3,161.32
20191025,25,NVRO,3.59,,,23,33.4,48,33.35
20191025,26,DHT,5.11,,,24,31.53,31,52.46
20191025,27,KPTI,5.4,,,25,30.57,4,130.72
20191025,28,RNG,4.74,,,26,30.37,36,47.96
20191025,29,ENPH,6.42,,,,,2,164.55
20191025,30,SAH,4.2,,,,,6,117.67
20191025,31,EGO,4.02,,,,,14,95.9
20191025,32,ZYME,5.14,,,,,16,88.19
20191025,33,ZYXI,8.74,,,,,17,87.08
20191025,34,IOVA,4.38,,,,,19,85.61
20191025,35,AG,4.21,,,,,20,82.2
20191025,36,AU,4.06,,,,,23,74.88
20191025,37,NG,4.02,,,,,26,67.16
20191025,38,LAD,3.59,,,,,27,62.7
20191025,39,GFI,4.01,,,,,28,59.95
20191025,40,NVCR,3.77,,,,,29,58.32
20191025,41,AXSM,10.03,,,,,30,54.89
20191025,42,PAGS,4.82,,,,,32,49.38
20191025,43,CDE,5.29,,,,,33,49.15
20191025,44,APLS,5.51,,,,,35,48.34
20191025,45,LSCC,3.65,,,,,38,43.75
20191025,46,SHOP,4.83,,,,,39,41.51
20191025,47,LPSN,3.59,,,,,40,40.98
20191025,48,WGO,3.61,,,,,41,40.87
20191025,49,STNE,4.82,,,,,42,40.7
20191025,50,STNG,4.56,,,,,43,38.75
20191025,51,CSTM,4.09,,,,,44,37.82
20191025,52,APPN,4.78,,,,,45,35.76
20191025,53,SGH,4.14,,,,,47,34.86
20191025,54,SNBR,4.53,,,,,50,30.5
20191025,55,BOOT,4.29,,,,,51,30.35
20191101,1,KOD,8.89,1,58.27,7,71.21,1,201.37
20191101,2,UCTT,4.72,2,50.14,10,55.52,18,83.8
20191101,3,HOV,9.93,3,42.42,1,337.97,22,72.65
20191101,4,TNK,8.46,4,41.72,5,87.72,8,98.15
20191101,5,ROKU,5.51,5,37.21,18,45.28,4,131.51
20191101,6,ZYME,4.71,6,36.81,13,49.55,12,91.52
20191101,7,AXSM,6.92,7,34.18,,,46,37.92
20191101,8,TGTX,5.19,8,33.84,,,,
20191101,9,OMI,6.25,,,2,134.75,13,88.07
20191101,10,ALLK,5.05,,,3,118.37,25,69.01
20191101,11,DCPH,4.43,,,4,102.22,11,91.65
20191101,12,PDD,4.09,,,6,83.1,15,86.22
20191101,13,WW,3.62,,,8,59.32,14,86.41
20191101,14,VIPS,4.15,,,9,56.01,41,40.64
20191101,15,INSW,4.25,,,11,53.55,44,39.72
20191101,16,ACAD,3.68,,,12,49.98,23,71.18
20191101,17,VC,4.95,,,14,48.89,38,41.5
20191101,18,GOGO,4.82,,,15,47.61,,
20191101,19,CROX,3.63,,,16,47.38,,
20191101,20,CDLX,4.67,,,17,45.29,2,174.14
20191101,21,FRO,4.66,,,19,43.93,,
20191101,22,KPTI,4.66,,,20,42.34,3,158.02
20191101,23,PETS,4.84,,,21,42.16,,
20191101,24,LPG,3.53,,,22,40.66,32,57.14
20191101,25,ARWR,4.59,,,23,40.47,5,126.17
20191101,26,AMKR,4.15,,,24,40.26,37,42.11
20191101,27,DHT,5.02,,,25,38.86,36,45.34
20191101,28,NTRA,5.05,,,26,38.68,7,100.31
20191101,29,BLDP,4.36,,,27,35.9,24,69.88
20191101,30,STNG,4.49,,,28,33.39,,
20191101,31,CVNA,3.65,,,29,31.71,,
20191101,32,ADT,3.61,,,30,30.26,,
20191101,33,EGO,4.4,,,,,6,115.59
20191101,34,APPS,5.11,,,,,9,92.88
20191101,35,IOVA,3.86,,,,,10,92.05
20191101,36,ENPH,7.52,,,,,16,84.43
20191101,37,SEDG,4.28,,,,,17,84.09
20191101,38,NG,3.66,,,,,19,81.61
20191101,39,AU,3.81,,,,,20,81.6
20191101,40,AG,3.99,,,,,21,80.76
20191101,41,NVCR,4.39,,,,,26,67.58
20191101,42,GNRC,3.65,,,,,27,66.94
20191101,43,GFI,3.71,,,,,28,60.48
20191101,44,SAH,4,,,,,29,58
20191101,45,LSCC,3.98,,,,,30,57.53
20191101,46,SKY,4.01,,,,,31,57.38
20191101,47,CDE,5.07,,,,,33,54.52
20191101,48,APLS,4.9,,,,,34,52.96
20191101,49,CSTM,4.02,,,,,35,47.42
20191101,50,MX,4.6,,,,,39,41.36
20191101,51,PAGS,4.35,,,,,40,40.96
20191101,52,SHOP,4.87,,,,,42,40.3
20191101,53,SUM,3.73,,,,,43,40.1
20191101,54,RNG,4,,,,,45,39.57
20191101,55,SNBR,3.98,,,,,47,36.27
20191101,56,SNAP,4.46,,,,,48,35.29
20191101,57,STNE,4.66,,,,,49,34.61
20191101,58,TDOC,3.72,,,,,50,32.39
20191101,59,BOOT,4.73,,,,,51,30.35
20191108,1,COLL,6.06,1,69.3,7,79.17,40,42.78
20191108,2,TGTX,5.76,2,57.12,,,,
20191108,3,EVER,5.9,3,56.42,19,53.59,3,194.32
20191108,4,UIS,4.67,4,51.64,,,,
20191108,5,UCTT,4.96,5,49.51,11,69.47,27,62.29
20191108,6,DCPH,4.64,6,45.88,2,105.32,8,110.88
20191108,7,ARVN,7.55,7,45.03,,,,
20191108,8,KPTI,5.01,8,44.31,16,61.4,1,210.55
20191108,9,LNW,4.79,9,41.36,15,64.39,21,67.36
20191108,10,AXSM,7.53,10,40.35,,,58,30.3
20191108,11,HOV,9.17,,,1,300.51,37,45.3
20191108,12,PDD,4.09,,,3,89.52,12,89.44
20191108,13,KOD,8.15,,,4,86.86,2,202.07
20191108,14,HOUS,6.55,,,5,80.07,,
20191108,15,TNK,7.93,,,6,80,29,60.17
20191108,16,SYNA,4.15,,,8,77.58,17,75.52
20191108,17,VIPS,4.32,,,9,76,50,35.77
20191108,18,GPRE,4.6,,,10,74.6,,
20191108,19,TPC,4.04,,,12,67.15,,
20191108,20,VSTO,4.46,,,13,66.72,,
20191108,21,NVRO,3.73,,,14,66.7,19,74.24
20191108,22,OMI,6.89,,,17,59.38,9,101.11
20191108,23,ODP,5.32,,,18,54.68,,
20191108,24,VC,4.51,,,20,53.1,35,50.97
20191108,25,INSW,4.1,,,21,52.76,52,32.63
20191108,26,ADT,3.57,,,22,51.72,,
20191108,27,CMRE,4.71,,,23,46.1,44,39.76
20191108,28,ACAD,3.72,,,24,45.03,24,65.09
20191108,29,ARWR,4.88,,,25,44.47,4,133.76
20191108,30,SBH,3.67,,,26,44.31,,
20191108,31,ZYME,4.8,,,27,44.23,15,88.24
20191108,32,PBF,3.74,,,28,42.47,,
20191108,33,GOGO,5.08,,,29,42.23,,
20191108,34,PETS,5.09,,,30,42.14,,
20191108,35,AMKR,4.26,,,31,41.8,25,63.97
20191108,36,ICHR,4.29,,,32,41.18,,
20191108,37,SONO,3.92,,,33,40.71,46,38.12
20191108,38,FRPT,3.8,,,34,40.39,,
20191108,39,HEES,3.62,,,35,37.9,,
20191108,40,THC,4.03,,,36,37.37,49,36.74
20191108,41,WGO,3.61,,,37,37.18,41,41.52
20191108,42,EURN,3.54,,,38,36.49,,
20191108,43,FRO,4.09,,,39,34.35,,
20191108,44,SBSW,3.73,,,40,31.59,14,88.24
20191108,45,DHT,4.8,,,41,31.57,55,31.09
20191108,46,TSE,3.99,,,42,31.4,,
20191108,47,CNX,5.27,,,43,30.87,,
20191108,48,GTN,3.74,,,44,30.33,,
20191108,49,CDLX,4.54,,,,,5,133.7
20191108,50,EGO,5.15,,,,,6,119.37
20191108,51,IOVA,4.85,,,,,7,114.53
20191108,52,NTRA,4.78,,,,,10,95.86
20191108,53,ALLK,4.75,,,,,11,91.17
20191108,54,ROKU,5.79,,,,,13,89.32
20191108,55,APPS,5.36,,,,,16,78.99
20191108,56,BLDP,4.2,,,,,18,75
20191108,57,CDE,5.46,,,,,20,70.2
20191108,58,NVCR,4.67,,,,,22,67.01
20191108,59,DXCM,4.08,,,,,23,65.62
20191108,60,AG,4.34,,,,,26,62.52
20191108,61,SAH,3.89,,,,,28,60.19
20191108,62,AU,3.76,,,,,30,58.6
20191108,63,NG,3.82,,,,,31,58.08
20191108,64,APLS,4.88,,,,,32,57.02
20191108,65,CSTM,3.96,,,,,33,55.14
20191108,66,WW,4.3,,,,,34,51.82
20191108,67,SKY,4.41,,,,,36,47.19
20191108,68,SEDG,5.14,,,,,38,44.78
20191108,69,RNG,4.41,,,,,39,43.74
20191108,70,SNBR,4.11,,,,,42,41.48
20191108,71,ELF,4.12,,,,,43,39.87
20191108,72,PAYS,6.39,,,,,45,39.67
20191108,73,LSCC,4.33,,,,,47,37.88
20191108,74,CPRX,5.21,,,,,48,37.4
20191108,75,BOOT,4.58,,,,,51,34.74
20191108,76,SUM,3.56,,,,,53,32.19
20191108,77,EVRI,3.57,,,,,54,31.21
20191108,78,FTDR,3.55,,,,,56,30.8
20191108,79,TDOC,3.72,,,,,57,30.69
20191108,80,GFI,3.92,,,,,59,30
20191115,1,ARVN,7.34,1,98.12,61,31.31,53,43.01
20191115,2,EVER,6.35,2,58.82,40,43.33,4,157.73
20191115,3,COLL,6.15,3,56.66,20,65.54,69,34.05
20191115,4,CRSP,5.89,4,50.01,,,41,51.17
20191115,5,AMRN,4.93,5,48.92,19,66.34,52,43.15
20191115,6,CDLX,5.58,6,48.64,16,70.35,3,180.77
20191115,7,SYNA,4.57,7,48.29,10,81.07,18,83.77
20191115,8,KOD,8.81,8,47.67,2,184.96,1,289.07
20191115,9,VSTO,4.84,9,47.55,4,111.79,,
20191115,10,TGTX,5.9,10,46.52,,,,
20191115,11,HOV,7.57,,,1,336.88,35,58.21
20191115,12,TNK,7.65,,,3,139,16,91.2
20191115,13,GPRE,4.26,,,5,109.65,,
20191115,14,ADT,3.67,,,6,91.55,63,37.54
20191115,15,UCTT,4.45,,,7,85.57,33,65.62
20191115,16,LNW,4.71,,,8,85.22,50,43.92
20191115,17,ODP,5.39,,,9,84.44,,
20191115,18,TPC,4.02,,,11,80.27,,
20191115,19,PDD,4.22,,,12,79.14,15,93.05
20191115,20,KPTI,5.04,,,13,77.27,2,236.21
20191115,21,HIBB,3.56,,,14,75.37,,
20191115,22,VIPS,4.71,,,15,73.61,39,53
20191115,23,HOUS,6.5,,,17,67.56,,
20191115,24,BLDP,4.38,,,18,66.35,14,93.3
20191115,25,INSW,4.13,,,21,63.93,,
20191115,26,FRO,3.72,,,22,63.82,,
20191115,27,ARWR,5.23,,,23,62.58,5,155.05
20191115,28,THC,4.01,,,24,60.87,43,49.32
20191115,29,ACAD,4.28,,,25,58.86,21,80.08
20191115,30,CMRE,4.91,,,26,57.39,56,41.43
20191115,31,ICHR,3.86,,,27,57,51,43.22
20191115,32,TSE,3.72,,,28,53.34,,
20191115,33,VC,4.37,,,29,53.19,34,65.3
20191115,34,MRNA,4.82,,,30,52.88,,
20191115,35,TROX,4.83,,,31,52.14,,
20191115,36,AMKR,4.46,,,32,50.46,19,80.56
20191115,37,SBH,3.81,,,33,49.84,,
20191115,38,DHT,4.5,,,34,49.03,73,30.85
20191115,39,SBSW,3.61,,,35,48.82,6,116
20191115,40,HEES,3.58,,,36,45.4,,
20191115,41,PETS,4.88,,,37,44.9,,
20191115,42,ZYME,4.69,,,38,44.56,13,94.41
20191115,43,NTRA,4.47,,,39,43.69,26,73.4
20191115,44,STNG,4.76,,,41,43.23,,
20191115,45,BOOT,4.67,,,42,42.69,38,54.31
20191115,46,TDOC,3.72,,,43,42.15,60,38.31
20191115,47,INFN,5.57,,,44,41.86,7,114.38
20191115,48,BGNE,3.75,,,45,40.41,44,48.56
20191115,49,BZH,3.98,,,46,38.11,42,49.62
20191115,50,OMI,6.63,,,47,37.68,24,76.39
20191115,51,BRY,5.02,,,48,37.59,,
20191115,52,IGT,4.2,,,49,37.12,,
20191115,53,UIS,4.25,,,50,36.44,,
20191115,54,BHVN,4.14,,,51,36.25,,
20191115,55,DDS,4.05,,,52,35.84,,
20191115,56,TGI,3.7,,,53,35.8,71,32.51
20191115,57,AUDC,4.55,,,54,35.77,29,68.73
20191115,58,FRPT,3.53,,,55,35.76,,
20191115,59,DCPH,4.66,,,56,34.74,8,111.64
20191115,60,CSTM,3.91,,,57,34.68,36,56.86
20191115,61,APPS,6.12,,,58,33.78,11,105.68
20191115,62,MTSI,3.96,,,59,32.74,23,78.32
20191115,63,DXCM,3.85,,,60,31.44,27,73.29
20191115,64,GTN,3.74,,,62,30.21,,
20191115,65,NVRO,3.59,,,63,30.2,20,80.31
20191115,66,EGO,4.91,,,,,9,110.74
20191115,67,IOVA,4.87,,,,,10,110.36
20191115,68,CDE,5.03,,,,,12,97.8
20191115,69,ROKU,5.55,,,,,17,89.91
20191115,70,AG,4.08,,,,,22,78.75
20191115,71,SAH,3.85,,,,,25,76.02
20191115,72,NVCR,4.65,,,,,28,69.86
20191115,73,NG,3.83,,,,,30,68.7
20191115,74,WW,4.3,,,,,31,68.33
20191115,75,AU,3.65,,,,,32,66.47
20191115,76,SEDG,5.34,,,,,37,55.01
20191115,77,CORT,3.57,,,,,40,52.08
20191115,78,APLS,4.43,,,,,45,47.48
20191115,79,SE,3.62,,,,,46,45.99
20191115,80,SKY,4.68,,,,,47,44.96
20191115,81,LSCC,4.59,,,,,48,44.49
20191115,82,RNG,3.92,,,,,49,44
20191115,83,STNE,4.7,,,,,54,42.86
20191115,84,PAGS,4.34,,,,,55,42.23
20191115,85,SUM,3.71,,,,,57,41.42
20191115,86,GFI,3.79,,,,,58,41.16
20191115,87,ELF,5.03,,,,,59,39.4
20191115,88,STAA,4.01,,,,,61,37.92
20191115,89,ENPH,7.77,,,,,62,37.8
20191115,90,SONO,4,,,,,64,36.92
20191115,91,LPSN,3.77,,,,,65,36.32
20191115,92,PAYS,7.26,,,,,66,35.99
20191115,93,YMAB,5.82,,,,,67,35.48
20191115,94,FIVN,3.97,,,,,68,35.01
20191115,95,SNAP,4.55,,,,,70,32.89
20191115,96,EHTH,6.03,,,,,72,30.99
20191115,97,MX,3.93,,,,,74,30.75
20191122,1,EVER,6.79,1,71.28,33,41.16,2,189.42
20191122,2,ARVN,6.53,2,62.77,26,44.64,37,53.75
20191122,3,CRSP,7.27,3,56.09,,,34,57.75
20191122,4,COLL,5.71,4,53.57,10,63.98,30,62.61
20191122,5,CDLX,6.1,5,51.81,4,78.46,4,170.15
20191122,6,EVH,5.84,6,47.68,32,41.7,,
20191122,7,KPTI,4.75,7,45.4,5,77.62,1,211.09
20191122,8,AXSM,6.89,8,43.55,47,33.25,47,42.46
20191122,9,EHTH,5.02,9,38.97,,,,
20191122,10,NTLA,6.49,10,37.93,,,,
20191122,11,TNK,6.92,,,1,126.36,22,79.14
20191122,12,KOD,9.14,,,2,117.12,3,181.54
20191122,13,GPRE,3.72,,,3,92.88,,
20191122,14,UI,3.51,,,6,72.82,38,53.3
20191122,15,UCTT,4.29,,,7,72.16,36,57.07
20191122,16,ZYME,4.71,,,8,70.04,7,129.89
20191122,17,HIBB,3.85,,,9,68.76,48,40.84
20191122,18,INGN,4.09,,,11,63.42,,
20191122,19,SYNA,4.94,,,12,62.59,12,99.23
20191122,20,VSTO,4.69,,,13,61.73,,
20191122,21,ACAD,4.29,,,14,61.18,19,84.34
